corpus_id,title,doi,openaire_id,candidate_url,is_open,access_label,oa_route,license,version,hosted_by,collected_from
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,doi_dedup___::0bb5fe0fdf5b86b73937554b0fd72825,https://dblp.org/rec/conf/cui/MartinezK20.html,false,,,,Conference object,DBLP,DBLP
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,doi_dedup___::0bb5fe0fdf5b86b73937554b0fd72825,https://doi.org/10.1145/3405755.3406121,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,doi_dedup___::0bb5fe0fdf5b86b73937554b0fd72825,https://doi.org/10.1145/3405755.3406121,false,,,,Conference object,DBLP,DBLP
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,doi_dedup___::0bb5fe0fdf5b86b73937554b0fd72825,https://dx.doi.org/10.1145/3405755.3406121,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,doi_dedup___::0bb5fe0fdf5b86b73937554b0fd72825,https://dx.doi.org/10.1145/3405755.3406121,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,doi_dedup___::6605eba2cfaaf28f47d67075b7b1a2ea,https://dblp.org/rec/conf/iwsds/OshiyamaNJN20.html,false,,,,Conference object,DBLP,DBLP
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,doi_dedup___::6605eba2cfaaf28f47d67075b7b1a2ea,https://doi.org/10.1007/978-981-15-8395-7_16,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,doi_dedup___::6605eba2cfaaf28f47d67075b7b1a2ea,https://doi.org/10.1007/978-981-15-8395-7_16,false,,,,Conference object,DBLP,DBLP
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,doi_dedup___::6605eba2cfaaf28f47d67075b7b1a2ea,https://dx.doi.org/10.1007/978-981-15-8395-7_16,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,doi_dedup___::6605eba2cfaaf28f47d67075b7b1a2ea,https://dx.doi.org/10.1007/978-981-15-8395-7_16,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00869,Final Rises in Task-oriented and Conversational Dialogue,10.21437/speechprosody.2014-92,doi_dedup___::79988ff42c5aa203634a54ef89c8d702,https://doi.org/10.21437/speechprosody.2014-92,false,,,,Article,Unknown Repository,Crossref
DCM-00869,Final Rises in Task-oriented and Conversational Dialogue,10.21437/speechprosody.2014-92,doi_dedup___::79988ff42c5aa203634a54ef89c8d702,https://dx.doi.org/10.21437/speechprosody.2014-92,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00869,Final Rises in Task-oriented and Conversational Dialogue,10.21437/speechprosody.2014-92,doi_dedup___::79988ff42c5aa203634a54ef89c8d702,https://dx.doi.org/10.21437/speechprosody.2014-92,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00869,Final Rises in Task-oriented and Conversational Dialogue,10.21437/speechprosody.2014-92,doi_dedup___::79988ff42c5aa203634a54ef89c8d702,https://www.pure.ed.ac.uk/ws/files/16677565/lai2014ivie.pdf,true,OPEN,green,,Article,Unknown Repository,UnpayWall
DCM-00870,Extending Conversational Agents for Task-Oriented Human-Computer Dialogue,10.4018/978-1-60960-617-6.ch008,doi_dedup___::a54af991da1ee6232fe08ac1e59f4c2c,https://doi.org/10.4018/978-1-60960-617-6.ch008,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00871,A Survey of Deep Learning Approaches for Conversational AI and Dialogue Systems,10.2139/ssrn.5457714,doi_________::515a28256f987c5531faa3c86c50d79c,https://doi.org/10.2139/ssrn.5457714,false,,,,Article,Unknown Repository,Crossref
DCM-00872,Notes,10.1017/cbo9780511618987.011,doi_dedup___::8722774fb000f600258e5e05458bd118,https://doi.org/10.1017/cbo9780511618987.011,false,CLOSED,,Cambridge Core User Agreement,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00873,Talking Voices,10.1017/cbo9780511618987,doi_dedup___::c82ce2f1990ead5b4c404286a8077e32,https://doi.org/10.1017/cbo9780511618987,false,CLOSED,,Cambridge Core User Agreement,Book,Unknown Repository,Crossref
DCM-00874,Proceedings of the 1st Workshop on Document-grounded Dialogue and Conversational Question Answering (DialDoc 2021),10.18653/v1/2021.dialdoc-1,doi_________::a518370dadd2221205745772c59da97f,https://aclanthology.org/2021.dialdoc-1.pdf,true,OPEN,hybrid,CC BY,Conference object,Unknown Repository,UnpayWall
DCM-00874,Proceedings of the 1st Workshop on Document-grounded Dialogue and Conversational Question Answering (DialDoc 2021),10.18653/v1/2021.dialdoc-1,doi_________::a518370dadd2221205745772c59da97f,https://doi.org/10.18653/v1/2021.dialdoc-1,false,,,,Conference object,Unknown Repository,Crossref
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,http://dl.acm.org/ft_gateway.cfm?id=1117566&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,http://dl.acm.org/ft_gateway.cfm?id=1605289&type=pdf,true,OPEN,bronze,,Article,Unknown Repository,UnpayWall
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://doi.org/10.3115/1117562.1117566,false,,,,Article,Unknown Repository,Crossref
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://doi.org/10.3115/1605285.1605289,false,,,,Article,Unknown Repository,Crossref
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://dx.doi.org/10.3115/1117562.1117566,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00876,NJFun,10.3115/1605285.1605289,doi_dedup___::0aeee3b0f6031ccbb3540218017fb326,https://dx.doi.org/10.3115/1117562.1117566,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00877,Der Chatbot geht live,10.1007/978-3-658-39645-9_7,doi_________::3cebd1a53453fa6c1906ce2fa2bb8b33,https://doi.org/10.1007/978-3-658-39645-9_7,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00878,Planung der Chatbot-Entwicklung,10.1007/978-3-658-39645-9_3,doi_________::060e52c522979191be71062e16f21a62,https://doi.org/10.1007/978-3-658-39645-9_3,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00879,"Designing Delight: Exploring the Nexus of Interactive Design, User Experience, and Psychological Theory in Banking Chatbot",10.62441/nano-ntp.v20is4.28,doi_________::e88d64c631033efa2a9b57e639fd52a4,https://doi.org/10.62441/nano-ntp.v20is4.28,false,,,,Article,Unknown Repository,Crossref
DCM-00880,Chatbot-Skizze und Proof of Concept,10.1007/978-3-658-39645-9_4,doi_________::5a75f5c497a1fd07a11b95c32734701d,https://doi.org/10.1007/978-3-658-39645-9_4,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00881,Der Start: Vom Bedarf zum Chatbot-Use-Case,10.1007/978-3-658-39645-9_2,doi_________::178bd9c9a699387cc93a1e380bdf9c7d,https://doi.org/10.1007/978-3-658-39645-9_2,false,CLOSED,,Springer Nature TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00882,Understanding customer service chatbot user experience: An experimental study of chatbot interaction design,10.1109/innocomp63224.2024.00028,doi_________::19d29ba148df5f9a518efacbd7dca59a,https://doi.org/10.1109/innocomp63224.2024.00028,false,CLOSED,,STM Policy #29,Article,Unknown Repository,Crossref
DCM-00883,User experience of a family health history chatbot: A quantitative analysis,10.21203/rs.3.rs-2886804/v1,doi_dedup___::6c7154319b044316fb5600f53ca0457c,http://dx.doi.org/10.21203/rs.3.rs-2886804/v1,true,OPEN,,CC BY,Article,PubMed Central,PubMed Central
DCM-00883,User experience of a family health history chatbot: A quantitative analysis,10.21203/rs.3.rs-2886804/v1,doi_dedup___::6c7154319b044316fb5600f53ca0457c,https://doi.org/10.21203/rs.3.rs-2886804/v1,true,OPEN,hybrid,CC BY,Article,Unknown Repository,Crossref
DCM-00883,User experience of a family health history chatbot: A quantitative analysis,10.21203/rs.3.rs-2886804/v1,doi_dedup___::6c7154319b044316fb5600f53ca0457c,https://pubmed.ncbi.nlm.nih.gov/37205400,false,,,,Article,Unknown Repository,Europe PubMed Central
DCM-00884,An Analysis of User Experience in Customer Service Chatbot Interactions Using the UEQ,10.5220/0014812600004018,doi_________::a95e1f2997b799b74909d511865d1dc0,https://doi.org/10.5220/0014812600004018,false,,,,Article,Unknown Repository,Crossref
DCM-00885,User Experience Study on Chatbot Agent Appearance Design,10.25111/jcd.2024.89.19,doi_________::9ace0fcfa542ec4cbefb52cb594194d0,https://doi.org/10.25111/jcd.2024.89.19,false,,,,Article,Journal of Communication Design,Crossref
DCM-00886,What is user experience design (UXD)?,10.5040/9781350089150.ch-001,doi_________::742769664d464f1dcda39b30ff94a0ae,https://doi.org/10.5040/9781350089150.ch-001,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,http://www.e-elgar.co.uk/bookentry_main.lasso?id=14875,false,RESTRICTED,,,Part of book or chapter of book,Aalborg University Research Portal,Aalborg University Research Portal
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,http://www.e-elgar.co.uk/bookentry_main.lasso?id=14875,false,RESTRICTED,,,Part of book or chapter of book,VBN,VBN
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://doi.org/10.4337/9781781004227.00016,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://doi.org/10.4337/9781781004227.00016,false,RESTRICTED,,,Part of book or chapter of book,Aalborg University Research Portal,Aalborg University Research Portal
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://doi.org/10.4337/9781781004227.00016,false,RESTRICTED,,,Part of book or chapter of book,VBN,VBN
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://dx.doi.org/10.4337/9781781004227.00016,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://vbn.aau.dk/da/publications/70274687-ee3a-4d9a-bc01-bd902b9642b2,false,RESTRICTED,,,Part of book or chapter of book,Aalborg University Research Portal,Aalborg University Research Portal
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://vbn.aau.dk/da/publications/70274687-ee3a-4d9a-bc01-bd902b9642b2,false,RESTRICTED,,,Part of book or chapter of book,VBN,VBN
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://vbn.aau.dk/da/publications/ccc142b7-f657-46ad-81e7-ad3e31e4181e,false,RESTRICTED,,,Part of book or chapter of book,Aalborg University Research Portal,Aalborg University Research Portal
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://vbn.aau.dk/da/publications/ccc142b7-f657-46ad-81e7-ad3e31e4181e,false,RESTRICTED,,,Part of book or chapter of book,VBN,VBN
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://www.scopus.com/pages/publications/84941048843,false,RESTRICTED,,,Part of book or chapter of book,Aalborg University Research Portal,Aalborg University Research Portal
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,doi_dedup___::3a4067c97b5b4639729e73e41c7671a0,https://www.scopus.com/pages/publications/84941048843,false,RESTRICTED,,,Part of book or chapter of book,VBN,VBN
DCM-00890,User Experience Design,10.1007/978-3-642-13363-3_1,doi_dedup___::95b20203d451fffacfbbc41eabe41de4,https://doi.org/10.1007/978-3-322-88989-8_6,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00890,User Experience Design,10.1007/978-3-642-13363-3_1,doi_dedup___::95b20203d451fffacfbbc41eabe41de4,https://doi.org/10.1007/978-3-642-13363-3_1,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00890,User Experience Design,10.1007/978-3-642-13363-3_1,doi_dedup___::95b20203d451fffacfbbc41eabe41de4,https://dx.doi.org/10.1007/978-3-322-88989-8_6,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00890,User Experience Design,10.1007/978-3-642-13363-3_1,doi_dedup___::95b20203d451fffacfbbc41eabe41de4,https://dx.doi.org/10.1007/978-3-322-88989-8_6,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00893,Advancing Chatbot Experience Through a User-Centric Design and Development Approach,10.29294/ijase.12.3.2026.6325-6343,doi_________::51146f4db82eecc52e40c6fb79772348,https://doi.org/10.29294/ijase.12.3.2026.6325-6343,true,OPEN,gold,,Article,International Journal of Advanced Science and Engineering,Crossref
DCM-00894,Experience design,10.5040/9781350089150.ch-003,doi_________::55ec0d7c510b08b0e05825070374d90e,https://doi.org/10.5040/9781350089150.ch-003,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00896,Effects of Design Thinking on Learning User Experience and User Interface Design,10.54941/ahfe1003198,doi_________::8bd6893e0ca6d7922fd1664925b6de67,https://doi.org/10.54941/ahfe1003198,false,,,,Article,Unknown Repository,Crossref
DCM-00897,An LLM-Powered Chatbot Interface Design to Support User Experience Interviews for Product Design,10.1109/icahn67688.2025.00029,doi_________::2c08e087484b624abed2fdf202a5fcea,https://doi.org/10.1109/icahn67688.2025.00029,false,CLOSED,,STM Policy #29,Article,Unknown Repository,Crossref
DCM-00898,Semantic and User Experience Evaluation of a RAG-Based Educational Chatbot for Data Science Learning,10.2139/ssrn.5910800,doi_________::c4e83aac83ae7138923bcfb6a647281b,https://doi.org/10.2139/ssrn.5910800,false,,,,Article,Unknown Repository,Crossref
DCM-00899,User Experience Design and Double Binds in Course Design,10.37514/tpc-b.2022.1367.2.11,doi_________::80afd41394b0c1c301bde2814bb83c1e,https://doi.org/10.37514/tpc-b.2022.1367.2.11,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00900,Basics Interactive Design: User Experience Design,10.5040/9781350089150,doi_________::d30c1da493e237586824636bc101f0e3,https://doi.org/10.5040/9781350089150,false,,,,Book,Unknown Repository,Crossref
DCM-00901,Olfactory Stimulus as Design Material: designing an engaging interaction between user and AI chatbot,10.21606/iasdr.2023.504,doi_________::9ee054976597d0a85545d772447dde9f,https://doi.org/10.21606/iasdr.2023.504,false,,,,Article,Unknown Repository,Crossref
DCM-00904,"What is User Experience Design and, Who Creates it?",10.1016/b978-0-12-374899-7.00002-3,doi_dedup___::b58711d523f7af08fcad1df3318e9d6c,https://doi.org/10.1016/b978-0-12-374899-7.00002-3,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00905,Teaching Accessibility Through User Experience Design,10.4324/9781003583769-11,doi_________::559198368e4c996e8b50b424563a98d6,https://doi.org/10.4324/9781003583769-11,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00906,Thinking Outside the Box: Students’ Perspectives on User-Centered Chatbot Design through Design Thinking,10.5220/0015013600004021,doi_________::eca214f41da1f8ea0c5387c492399e7a,https://doi.org/10.5220/0015013600004021,false,,,,Article,Unknown Repository,Crossref
DCM-00908,Agile User Experience Design,10.1016/c2011-0-06229-4,doi_________::d8fa57329f4e0d7b3bee588ac1e557e4,https://doi.org/10.1016/c2011-0-06229-4,false,,,,Book,Unknown Repository,Crossref
DCM-00909,Design process,10.5040/9781350089150.ch-004,doi_________::741388f5826c64b271046929171cafb6,https://doi.org/10.5040/9781350089150.ch-004,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00910,Design methods,10.5040/9781350089150.ch-005,doi_________::82ebe062ab2bffe73b91773f9c62fb74,https://doi.org/10.5040/9781350089150.ch-005,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00912,Interaction Design,10.1201/9781003715764-5,doi_________::8855548314c1410fc647569a4d3b88d9,https://doi.org/10.1201/9781003715764-5,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00913,Signage by Design: A Design-Thinking Approach to Library User Experience,10.3998/weave.12535642.0001.501,doi_dedup___::1cc9326ad52c5098b32a2ed96689c6b4,https://doaj.org/article/cf15e8ebb03a4523a0425fea0e93afec,true,OPEN,gold,,Article,Weave: Journal of Library User Experience,DOAJ
DCM-00913,Signage by Design: A Design-Thinking Approach to Library User Experience,10.3998/weave.12535642.0001.501,doi_dedup___::1cc9326ad52c5098b32a2ed96689c6b4,https://doi.org/10.3998/weave.12535642.0001.501,true,OPEN,gold,CC BY,Article,Weave: Journal of Library User Experience,Crossref
DCM-00913,Signage by Design: A Design-Thinking Approach to Library User Experience,10.3998/weave.12535642.0001.501,doi_dedup___::1cc9326ad52c5098b32a2ed96689c6b4,https://doi.org/10.3998/weave.12535642.0001.501,true,OPEN,gold,CC BY,Article,Weave: Journal of Library User Experience,UnpayWall
DCM-00913,Signage by Design: A Design-Thinking Approach to Library User Experience,10.3998/weave.12535642.0001.501,doi_dedup___::1cc9326ad52c5098b32a2ed96689c6b4,https://dx.doi.org/10.3998/weave.12535642.0001.501,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00913,Signage by Design: A Design-Thinking Approach to Library User Experience,10.3998/weave.12535642.0001.501,doi_dedup___::1cc9326ad52c5098b32a2ed96689c6b4,https://dx.doi.org/10.3998/weave.12535642.0001.501,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00914,Projektablauf beim User-Experience-Design,10.1007/978-3-658-35167-0_17,doi_________::ec75f5b173a97fa84159bcabf8adbd26,https://doi.org/10.1007/978-3-658-35167-0_17,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00915,Design Method to Enhance Empathy for User-Centered Design: Improving the Imagination of the User Experience,10.22215/etd/2020-13882,doi_dedup___::b5aea76afa41faa4ddcae698a2f35b75,https://curve.carleton.ca/system/files/etd/157893d9-c723-4c0a-acc2-caede97ac11a/etd_pdf/29a848d9024a1b8627fcc7931852f96b/makki-designmethodtoenhanceempathyforusercentered_r.pdf,true,OPEN,bronze,,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00915,Design Method to Enhance Empathy for User-Centered Design: Improving the Imagination of the User Experience,10.22215/etd/2020-13882,doi_dedup___::b5aea76afa41faa4ddcae698a2f35b75,https://doi.org/10.22215/etd/2020-13882,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00915,Design Method to Enhance Empathy for User-Centered Design: Improving the Imagination of the User Experience,10.22215/etd/2020-13882,doi_dedup___::b5aea76afa41faa4ddcae698a2f35b75,https://dx.doi.org/10.13140/rg.2.2.20552.47362/1,false,,,,Thesis,ResearchGate Data,Datacite
DCM-00916,Users,10.5040/9781350089150.ch-002,doi_________::c1ac3507a5d8f2083df105f792926036,https://doi.org/10.5040/9781350089150.ch-002,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00917,A Case for Black User Experience Design,10.4324/9781003583769-5,doi_________::9878183390b2a8886796e8a76582d82f,https://doi.org/10.4324/9781003583769-5,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00920,"Sustainability, User Experience, and Design",10.1016/b978-0-12-387795-6.00001-9,doi_dedup___::ce0a42a13f3fae02b80e0913ddaaa7b2,https://doi.org/10.1016/b978-0-12-387795-6.00001-9,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00921,A Study on The Cosmetic Case Design of User Experience Centered - The User Experience Centered Design (UXCD) -,10.17280/jdd.2015.15.2.005,doi_dedup___::8dc9221b0b2edd2bca2370f1150db6bc,https://doi.org/10.17280/jdd.2015.15.2.005,false,,,,Article,Journal of Digital Design,Crossref
DCM-00921,A Study on The Cosmetic Case Design of User Experience Centered - The User Experience Centered Design (UXCD) -,10.17280/jdd.2015.15.2.005,doi_dedup___::8dc9221b0b2edd2bca2370f1150db6bc,https://dx.doi.org/10.17280/jdd.2015.15.2.005,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00922,"Assessing the impact of AI-chatbot service quality on user e-brand loyalty through chatbot user trust, experience and electronic word of mouth",10.1016/j.jretconser.2024.103867,doi_________::c72c9cedc0e0a26b5ade08d7ab803fe3,https://doi.org/10.1016/j.jretconser.2024.103867,false,CLOSED,,Elsevier TDM,Article,Journal of Retailing and Consumer Services,Crossref
DCM-00923,La narrativa conversacional,10.2307/j.ctvb6v71x.10,doi_________::94f2a5081796c9cd68fa59d2319bffa6,https://doi.org/10.2307/j.ctvb6v71x.10,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00924,Principios de diseño educativo conversacional,10.2307/jj.21931883.9,doi_________::5bd9e5f873089b52cef9edb56a34abb2,https://doi.org/10.2307/jj.21931883.9,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00925,Punto de partida:,10.2307/jj.21931883.7,doi_________::f51d9d9b0529aa91299e06e76007d0e5,https://doi.org/10.2307/jj.21931883.7,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00926,La narrativa conversacional como estrategia métodológica para la investigación/intervención,10.2307/j.ctvb6v71x.12,doi_________::4bf342dbaa2f5d644af9137832d7bf80,https://doi.org/10.2307/j.ctvb6v71x.12,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00927,La investigación/intervención narrativo-conversacional como una hermenéutica contextual y reflexiva de la experiencia,10.2307/j.ctvb6v71x.11,doi_________::a5039d4357adc4cfbc928403ea529cc1,https://doi.org/10.2307/j.ctvb6v71x.11,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00928,ESTILO CONVERSACIONAL NA TERAPIA DE FAMÍLIA,10.17771/pucrio.acad.3713,doi_dedup___::34b38719d186015b8eb8018b4211bd08,https://doi.org/10.17771/pucrio.acad.3713,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00929,REFERENCIAS,10.2307/j.ctvb6v71x.18,doi_________::307d195a0f812f1afdfab6373506a16b,https://doi.org/10.2307/j.ctvb6v71x.18,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00930,Referencias generales,10.2307/jj.21931883.12,doi_________::c692fb195d6d1a6a35cc02963f6b7a58,https://doi.org/10.2307/jj.21931883.12,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00931,GLOSARIO,10.2307/j.ctvb6v71x.17,doi_________::dbdac2efec5bea3fc3e6ccabf3ebc8a8,https://doi.org/10.2307/j.ctvb6v71x.17,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00932,Dedicatoria,10.2307/jj.21931883.4,doi_________::c6f1fef31c559aeab606ac356ea59311,https://doi.org/10.2307/jj.21931883.4,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00933,Introducción,10.2307/j.ctvb6v71x.4,doi_________::fb19e8907e723e79a2f9cb2379e93f05,https://doi.org/10.2307/j.ctvb6v71x.4,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00934,O HUMOR CONVERSACIONAL ENTRE AMIGOS: UMA ABORDAGEM INTERACIONAL,10.17771/pucrio.acad.14068,doi_dedup___::1999f0a625a697f80e5439c759ac154d,http://www.maxwell.vrac.puc-rio.br/14068/14068_1.PDF,true,OPEN,bronze,,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00934,O HUMOR CONVERSACIONAL ENTRE AMIGOS: UMA ABORDAGEM INTERACIONAL,10.17771/pucrio.acad.14068,doi_dedup___::1999f0a625a697f80e5439c759ac154d,https://doi.org/10.17771/pucrio.acad.14068,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00935,Presentación,10.2307/jj.21931883.6,doi_________::f981664119e25d6206a82c4f79a0c954,https://doi.org/10.2307/jj.21931883.6,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00936,Oralidad y retórica :mímesis conversacional en el viaje de Turquía,10.24275/uami.rr171x25z,doi_dedup___::803ac36160bb70c352c3791a2aa82b7f,http://bindani.izt.uam.mx/downloads/tm70mv19s,true,OPEN,hybrid,CC BY NC ND,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00936,Oralidad y retórica :mímesis conversacional en el viaje de Turquía,10.24275/uami.rr171x25z,doi_dedup___::803ac36160bb70c352c3791a2aa82b7f,https://doi.org/10.24275/uami.rr171x25z,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00936,Oralidad y retórica :mímesis conversacional en el viaje de Turquía,10.24275/uami.rr171x25z,doi_dedup___::803ac36160bb70c352c3791a2aa82b7f,https://doi.org/10.24275/uami.rr171x25z,true,OPEN,,,Master thesis,LAReferencia - Red Federada de Repositorios Institucionales de Publicaciones Científicas Latinoamericanas,LAReferencia - Red Federada de Repositorios Institucionales de Publicaciones Científicas Latinoamericanas
DCM-00936,Oralidad y retórica :mímesis conversacional en el viaje de Turquía,10.24275/uami.rr171x25z,doi_dedup___::803ac36160bb70c352c3791a2aa82b7f,https://doi.org/10.24275/uami.rr171x25z,false,,,,Master thesis,REMERI Red Mexicana de Repositorios Institucionales,REMERI Red Mexicana de Repositorios Institucionales
DCM-00938,Back Matter,10.2307/j.ctvb6v71x.19,doi_________::f8303739671b363768a6b8c9c7af1aa7,https://doi.org/10.2307/j.ctvb6v71x.19,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00939,Table of Contents,10.2307/j.ctvb6v71x.2,doi_________::64bfd8af5ec62f3afb9a699fa36b5444,https://doi.org/10.2307/j.ctvb6v71x.2,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00940,Agradecimientos,10.2307/jj.21931883.3,doi_________::2ab6fda6d0660c72a42ad044ca91e120,https://doi.org/10.2307/jj.21931883.3,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00941,Front Matter,10.2307/jj.21931883.1,doi_________::42d8627e0ba65e9fd83dfd30d0dffa07,https://doi.org/10.2307/jj.21931883.1,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
